company_name,website_url,business_description,main_products_services,talent_values,ceo_message,crawl_success,error
포인트엑스,https://www.youtube.com,"YouTube는 모든 사람에게 목소리를 제공하고 세상을 보여주는 것을 사명으로 합니다. 우리는 모든 사람이 목소리를 가질 자격이 있으며, 이야기를 통해 서로를 듣고 공유하며 커뮤니티를 구축할 때 세상이 더 나은 곳이 된다고 믿습니다.",YouTube 플랫폼|광고 서비스,,,True,
포티투마루,https://www.youtube.com,"YouTube는 모든 사람에게 목소리를 제공하고 세상을 보여주는 것을 사명으로 합니다. 우리는 모든 사람이 목소리를 가질 자격이 있으며, 이야기를 통해 서로 듣고, 공유하고, 커뮤니티를 구축할 때 세상이 더 나은 곳이 된다고 믿습니다.",YouTube 플랫폼|크리에이터 광고,,,True,
폴리큐브,http://www.polycube.co.kr,,,,,False,페이지 크롤링 실패
퓨전소프트,https://www.fusionsoft.co.kr,퓨전소프트는 자율과 열정으로 오늘의 한계에 도전하고 혁신적인 IT솔루션을 고객에게 제공하여 행복한 미래를 함께 나누고자 합니다. 다양한 기술과 환경에 적응하며 축적된 경험이 퓨전소프트의 경쟁력입니다.,IT솔루션|스마트가전 플랫폼,안정된 경영 환경을 기반으로 혁신적이고 도전적인 인재들과 함께 IT 융합 선도 기업으로 성장해 나가고자 합니다.,,True,
프라임플레이,https://www.master-key.co.kr,,,,,False,페이지 크롤링 실패
프리모리스엔젯리미티드,https://www.jobkorea.co.kr,"프리모리스엔젯리미티드는 의료용 기기 제조업에 속하는 중견기업으로, 다양한 의료 기기를 개발 및 생산하고 있습니다. 고객의 건강과 안전을 최우선으로 생각하며, 혁신적인 기술을 통해 의료 산업에 기여하고 있습니다.",의료용 기기|헬스케어 솔루션,,,True,
프리스타일,https://fs.joycity.com,,,,,True,
플래티어,https://www.plateer.com,"플래티어는 AI와 디지털 전환(DX)으로 비즈니스를 혁신하는 디지털 플랫폼 솔루션 파트너입니다. 20년간 270여 개 프로젝트로 검증된 이커머스 구축 및 운영의 강자로, 기업의 AI 실행을 가능하게 하는 다양한 솔루션을 제공합니다.",AX Foundry|X2BEE AI,긍정적인 태도와 시각을 가지고 존중할 수 있는 인재를 찾습니다.,,True,
플레이랭귀지,https://www.saramin.co.kr,"플레이랭귀지는 취업, 채용, 커리어 매칭 플랫폼으로, 직무, 회사, 지역, 키워드로 검색할 수 있는 서비스를 제공합니다. 1,700만명이 선택한 사람인 공식 상품을 통해 인적성 검사와 서류 합격률을 높이는 다양한 지원을 제공합니다.",취업 매칭 플랫폼|인적성 검사,,,True,
플레이위드코리아,https://iphub.playwith.co.kr,플레이위드코리아는 게임 마케팅 및 라이센싱 사업을 시작으로 게임 개발 지원과 퍼블리싱 사업으로 국내와 글로벌 시장 개척에 선도적 역할을 해오고 있습니다. IP 라이선싱 사업을 통해 글로벌 파트너십을 강화하고 다양한 장르의 게임 라인업을 확보하여 경쟁력을 강화하는 전략을 추진하고 있습니다.,게임 마케팅|라이센싱 사업|게임 개발 지원|퍼블리싱 사업,,"플레이위드코리아는 글로벌 IP로서 다양한 장르와 플랫폼으로 확장할 수 있는 잠재력이 크며, 안정적인 수익 구조와 지속 가능한 성장 기반을 마련해 나가겠다.",True,
플립온코리아,https://www.flipon.co.kr,"플립온코리아는 개인의 행복 증진과 조직의 성과 창출을 목표로 다양한 프로그램을 제공하며, 디지털 교육 콘텐츠 개발, HRD 컨설팅, 역량 진단 등을 주요 사업으로 하고 있습니다.",디지털교육콘텐츠 개발·유통|HRD컨설팅,상생의 철학을 바탕으로 개인과 조직의 행복과 성장을 추구하는 인재,,True,
플링캐스트,https://www.plingcast.com,"플링캐스트는 다양한 롤플레잉 및 로맨스 콘텐츠를 제공하는 플랫폼입니다. 사용자들은 다양한 장르의 오디오북과 이야기를 즐길 수 있으며, 크리에이터와의 협업을 통해 독창적인 콘텐츠를 선보입니다.",롤플레잉 콘텐츠|로맨스 오디오북,,,True,
피봇브릿지,https://www.pivotbridge.net,"피봇브릿지는 전세계 최초의 온라인 M&A 플랫폼으로, 상장 및 비상장 기업의 매각 정보를 제공하며, M&A 당사자 간의 직접 참여를 통해 거래 시간을 단축합니다.",온라인 M&A 플랫폼|M&A 실사자료 데이터룸,,,True,
피씨엔,https://www.pcninc.co.kr,"피씨엔은 AI 플랫폼 '오즈아이'를 통해 공공 및 민간 데이터 검색과 활용, 3D 스캐닝 및 VR 제작, 대시민 소통의 접점 역할을 수행합니다. 또한, 다양한 디지털 서비스를 통해 고객의 성공을 돕고 있습니다.",AI 플랫폼 '오즈아이'|3D 스캐닝 및 VR 제작,기업의 풍부한 경험과 인재의 열정을 통한 실질적이고 실제적인 전문성을 보여드립니다.,우리는 고객의 성공을 위해 세상의 가치증대를 실현하여 감동과 자긍심을 느낍니다.,True,
피아스페이스,https://www.pia.space,PIASPACE는 멀티모달 AI 영상분석 솔루션을 제공하는 기업입니다. 다양한 영상 데이터를 분석하여 인사이트를 도출하는 기술을 개발하고 있습니다.,멀티모달 AI 영상분석 솔루션,,,True,
피아트SID,https://www.fiart.kr,,,,,False,페이지 크롤링 실패
피앤피시큐어,https://www.pnpsecure.com,"피앤피시큐어는 통합 접근제어 및 계정관리 솔루션을 제공하는 정보보안 전문 기업으로, 데이터베이스 보안 시장을 넘어 통합 보안 솔루션 시장으로 도약하고 있습니다. 클라우드 환경과 제로 트러스트 보안을 통해 기업의 핵심 자산과 계정을 안전하게 관리할 수 있도록 지원합니다.",DBSAFER|FaceLocker,"지속적인 R&D 역량 강화, 도전하는 열정과 생동감 넘치는 문화, 상호발전적인 관계",피앤피시큐어는 모든 사용자들이 안심하고 편리하게 사용할 수 있는 보안 인프라 환경을 구축할 수 있도록 고객의 요구에 맞는 제품을 개발하고 서비스 하는 것에 심혈을 기울이겠습니다.,True,
피엠그룹코리아,http://www.pmgroup.co.kr,"PMGroup Korea는 혁신적인 기술을 연구하고 개발하는 금융 전문 IT 기업으로, 고객의 경쟁력과 혁신을 위해 최적의 정보기술과 서비스를 제공합니다.",XMaLL Java 기반의 반응형 경량 솔루션|금융 전문 IT 솔루션,개인의 경쟁력이 회사의 경쟁력이라는 모토 아래 인재들이 풍부한 경험을 바탕으로 프로젝트의 완성도와 고객만족을 이끌어냅니다.,,True,
피엠에스컨설팅,https://i.nts.go.kr,,,,,False,페이지 크롤링 실패
피플앤드테크놀러지,https://pntbiz.ai,"피플앤드테크놀러지는 IoT, 빅데이터, 클라우드, AI 등 디지털 전환의 핵심 기술을 연구 개발하며, 의료 헬스케어, 산업, 국방 등 다양한 분야에서 고객의 문제를 해결하는 AI · DX 솔루션 파트너입니다.",IndoorPlus+|AI Vision 솔루션,,,True,
농업회사법인(주)피피에스,http://www.ppsseed.co.kr,"피피에스는 1995년 설립 이후 체계적인 육성계획에 의해 토마토, 참외, 고추, 수박을 대표 품종으로 하여 국내 기술로 개발한 품종을 세계농업 선진국의 품종들과 경쟁하여 농가소득 향상에 기여하고 있습니다.",고추|토마토|수박|참외|멜론|오이/호박|무|배추|양파|옥수수|기타,,,True,
픽셀소프트웨어,http://www.fixelsoft.com,"픽셀소프트웨어는 클라우드 기반의 서버 서비스와 다양한 애플리케이션 개발을 전문으로 하는 기업입니다. AWS와 협력하여 안정적인 서버 서비스를 제공하며, HTML5 및 모바일 애플리케이션 개발에 주력하고 있습니다.",클라우드 서버 서비스|모바일 애플리케이션 개발,,,True,
필그림소프트,http://www.pilgrimsoft.co.kr,,,,,True,
핑거,https://www.finger.co.kr,,,,,True,
하성씨앤아이,https://www.hasungcni.com,"하성씨앤아이는 공공, 금융, 통신 등에서 다양한 IT 프로젝트를 수행하며, 기술을 통해 더 나은 세상을 만들겠다는 사명을 가지고 있습니다. ESG 경영을 기업의 핵심 가치로 삼고 있으며, 에너지 효율화와 탄소 감축 등의 환경 목표를 실천하고 있습니다.",소프트웨어 개발|학술연구용역,"정직한 기업경영 및 이윤 창출, 모든 이해관계자의 행복을 추구",하성씨앤아이는 기술 혁신과 ESG 경영을 양대 축으로 삼아 지속가능한 미래를 선도하는 IT기업으로 도약하겠습니다.,True,
하이미디어아카데미,https://www.himedia.co.kr,"하이미디어 아카데미는 다양한 IT 및 디자인 관련 교육 과정을 제공하는 학원입니다. 웹디자인, 프로그래밍, 영상편집 등 다양한 분야의 전문 교육을 통해 취업 지원 및 자격증 취득을 돕고 있습니다.",웹디자인·웹퍼블리셔|IT·프로그래밍,,,True,
하이미디어컴퓨터학원,https://anyang.himedia.co.kr,"하이미디어컴퓨터학원은 다양한 IT 및 디자인 관련 교육 과정을 제공하는 학원입니다. 웹디자인, 프로그래밍, 영상편집 등 다양한 분야에서 전문 인력을 양성하고 있으며, 취업 지원 서비스도 운영하고 있습니다.",웹디자인·웹퍼블리셔|IT·프로그래밍,,,True,
하이스트레인저,www.hi-str.com,하이스트레인저는 인간의 감정을 이해하는 AI를 위해 감정 데이터를 수집하고 분석하여 Emotion Intelligence를 구축합니다. 콘텐츠 경험 속에서 발생하는 감정 반응을 통해 AI가 인간을 더 깊이 이해하도록 돕습니다.,Emotion AI 분석 플랫폼|Insight Flow,,,True,
하이스틸,http://www.hi-steel.co.kr,,,,,True,
하이유엑스컨설팅,http://hiuxc.com,"하이유엑스컨설팅은 UX 컨설팅 및 구축을 전문으로 하는 회사입니다. 주요 고객으로는 현대차증권, KB스타뱅킹, 보험개발원 등이 있으며, 다양한 스마트 앱 어워드에서 수상한 경험이 있습니다.",UX 컨설팅|앱 구축,,,True,
하이텔레서비스,https://hiteleservice.co.kr,"하이텔레서비스는 LG전자의 고객서비스 전문 자회사로 고객의 목소리를 가장 가까이에서 듣고, 이를 통해 기업의 가치를 높이는 고객 접점 전문 기업입니다. 고객 경험 혁신을 선도하는 전문 상담 서비스 기업으로, 다양한 상담 채널을 제공하고 있습니다.",케어서비스|커머셜 서비스|B2C 컨택센터|OBS(Online Brand Shop),,"하이텔레서비스는 고객 경험 여정 전반에서 고객의 목소리를 가장 가까이에서 듣고, 문제를 신속하고 정확하게 해결하는 가치를 만들어가고 있습니다. 우리의 핵심 가치는 '고객경험혁신'이며, AI 기술을 적극 도입하여 다양한 솔루션을 구축·활용하고 있습니다.",True,
하이퍼와이즈,https://hyperwise.vc,"하이퍼와이즈는 사이버 보안 및 기업 소프트웨어 분야의 스타트업에 대한 시드 투자를 선도하며, 성공적인 제품 출시와 효과적인 판매 운영을 구축하기 위한 실질적인 멘토십을 제공합니다. 또한, 스타트업이 전략적 투자자와의 독특한 네트워크에 직접 접근할 수 있도록 지원합니다.",시드 투자|멘토십,사이버 보안 또는 기업 소프트웨어 분야의 혁신적인 아이디어를 가진 기술 기업가를 찾고 있습니다.,,True,
한겨레신문사,https://twitter.com,,,,,True,
한국공간데이터,https://www.koreaspacedata.com,한국공간데이터는 공간 운영의 노하우를 통해 임차인과 임대인에게 독자적인 자산 운영 노하우와 시스템을 제공합니다. 공간에서 발생하는 데이터를 분석하여 운영 효율을 높이고 자산 가치를 증대시키는 서비스를 제공합니다.,공간 관리 서비스|자산 운영 시스템,,,True,
한국그루브,https://kr.gruve.ai,,,,,False,페이지 크롤링 실패
한국도시및지역계획학회,https://www.koroad.or.kr,,,,,True,
한국모바일인증,https://www.kmcert.com,,,,,False,페이지 크롤링 실패
한국비앤에스시스템,http://www.kbns.co.kr,"한국비앤에스시스템은 데이터이행( Data Migration )과 정보계( EDW ) 구축 및 데이터 모델링 전문기업이며 처리계 응용개발( Java , C )과 컨설팅 ( AA, DA, TA ), 모바일( Android, iOS ) 구축으로 사업영역을 확대하여 성장해 나가고 있는 IT기업입니다.",EDW 데이터전환|출입통제시스템,,한국비앤에스시스템은 대용량 데이터베이스 처리 및 시스템 구축 전문가들이 모여 2014년 창립한 젊고 도전적이며 시스템 구현에 열정을 다하는 기업입니다.,True,
한국세무사회전산법인,https://www.semuportal.com,,,,,False,페이지 크롤링 실패
한국솔루션,http://kors.co.kr,"한국솔루션은 4차 산업혁명 시대의 Portal Solution을 제공하는 기업으로, IT Total Solution을 통해 주요 산업의 정보 시스템에 대한 컨설팅, 시스템 통합, 시스템 관리, 정보 보호 등을 제공합니다.",KorsMES|KorsERP|KorsAPS|KorsCRM,,,True,
한국유투더블유,http://u2w.co.kr,"한국유투더블유는 금융 SI를 주력으로 유통, 제조, 공공 등 다양한 사업영역에서 정보화를 선도해온 IT서비스 기업입니다. 고객의 니즈에 맞는 최적의 솔루션을 제공하고, 비즈니스의 성공을 견인합니다.",금융SI|금융SM|ICT⋅컨버전스|UI⋅UX,구성원 간 존중과 배려로 같이의 가치를 만듭니다.,"고객중심의 사고를 바탕으로 최상의 솔루션을 제고하는 것이 저희의 철학입니다. 지속적인 발전을 위해 변함없는 관심과 성원을 부탁드리며, 고객의 성공에 기여하는 기업이 될 것을 약속 드립니다.",True,
